transaction_id,cardholder_id,timestamp,amount,merchant_category,merchant_id,merchant_name,city
TX_010443,CH_0833,2026-02-15 16:50:45,252.46,Digital Services,M_5255,AmazonCloud,Philadelphia
TX_003467,CH_0849,2026-02-15 16:55:43,185.06,Grocery,M_1888,WholeFoodsCo,Dallas
TX_008152,CH_0420,2026-02-15 17:01:14,290.91,Retail,M_0750,NordstromStyle,San Jose
TX_002013,CH_0159,2026-02-15 17:05:36,231.6,Digital Services,M_7665,GooglePlay,San Diego
TX_010296,CH_0106,2026-02-15 17:05:58,275.25,Retail,M_3476,MacyShop,Dallas
TX_002825,CH_0510,2026-02-15 17:08:18,272.53,Grocery,M_3462,SuperSaver,Houston
TX_001123,CH_0157,2026-02-15 17:29:08,226.64,Entertainment,M_1632,AMCTheaters,San Diego
TX_011247,CH_0381,2026-02-15 17:53:03,161.2,Gas/Travel,M_9191,ChevronStation,Dallas
TX_000887,CH_0839,2026-02-15 18:06:40,16.39,Gas/Travel,M_9191,ChevronStation,San Antonio
TX_004285,CH_0143,2026-02-15 18:06:42,89.51,Entertainment,M_1632,AMCTheaters,San Antonio
TX_004496,CH_0741,2026-02-15 18:12:58,120.84,Gas/Travel,M_8105,DeltaAir,Los Angeles
TX_019276,CH_0546,2026-02-15 18:20:57,262.02,Retail,M_0439,WalmartDirect,San Diego
TX_006403,CH_0277,2026-02-15 18:29:42,53.32,Gas/Travel,M_8105,DeltaAir,Houston
TX_002489,CH_0366,2026-02-15 18:43:40,221.05,Retail,M_0439,WalmartDirect,Houston
TX_007292,CH_0142,2026-02-15 18:44:34,207.3,Retail,M_6055,TargetRun,San Jose
TX_009475,CH_0436,2026-02-15 18:44:39,46.41,Grocery,M_1888,WholeFoodsCo,San Diego
TX_008714,CH_0701,2026-02-15 18:53:53,120.98,Grocery,M_8505,FreshMart,Phoenix
TX_014517,CH_0141,2026-02-15 18:56:01,94.17,Grocery,M_9638,DailyGrocer,San Antonio
TX_010806,CH_0477,2026-02-15 19:30:34,42.46,Grocery,M_8505,FreshMart,Phoenix
TX_017223,CH_0341,2026-02-15 19:47:08,208.67,Retail,M_6055,TargetRun,San Antonio
TX_006283,CH_0438,2026-02-15 19:47:59,233.27,Retail,M_0439,WalmartDirect,Los Angeles
TX_005482,CH_0829,2026-02-15 19:59:34,138.35,Grocery,M_9638,DailyGrocer,Houston
TX_000083,CH_0683,2026-02-15 20:02:57,292.47,Retail,M_3476,MacyShop,San Diego
TX_018947,CH_0609,2026-02-15 20:38:38,11.49,Entertainment,M_9172,NetflixInc,San Jose
TX_015772,CH_0284,2026-02-15 20:53:27,49.23,Digital Services,M_7665,GooglePlay,San Antonio
TX_009943,CH_0807,2026-02-15 21:00:05,247.08,Gas/Travel,M_8105,DeltaAir,Dallas
TX_010798,CH_0537,2026-02-15 21:16:22,194.25,Retail,M_6055,TargetRun,New York
TX_005300,CH_0192,2026-02-15 21:21:44,195.55,Digital Services,M_5656,AppleStore,Houston
TX_008649,CH_0326,2026-02-15 21:25:02,201.17,Grocery,M_9638,DailyGrocer,Los Angeles
TX_016995,CH_0472,2026-02-15 22:09:58,267.66,Grocery,M_1888,WholeFoodsCo,Chicago
TX_015735,CH_0353,2026-02-15 22:45:08,171.03,Digital Services,M_7665,GooglePlay,Houston
TX_004393,CH_0300,2026-02-15 22:52:24,70.13,Digital Services,M_5255,AmazonCloud,New York
TX_015106,CH_0065,2026-02-15 23:15:09,23.93,Gas/Travel,M_8105,DeltaAir,Los Angeles
TX_017818,CH_0514,2026-02-15 23:36:29,226.77,Retail,M_3476,MacyShop,Houston
TX_011007,CH_0170,2026-02-15 23:38:16,193.24,Retail,M_3476,MacyShop,San Jose
TX_011044,CH_0914,2026-02-16 00:12:44,60.63,Digital Services,M_7665,GooglePlay,Dallas
TX_001348,CH_0029,2026-02-16 00:13:35,19.81,Entertainment,M_4235,TicketMaster,Dallas
TX_019099,CH_0825,2026-02-16 00:29:36,223.19,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_016825,CH_0443,2026-02-16 00:40:38,247.57,Grocery,M_3462,SuperSaver,Philadelphia
TX_001637,CH_0869,2026-02-16 00:41:12,113.84,Entertainment,M_1632,AMCTheaters,San Antonio
TX_000222,CH_0684,2026-02-16 00:44:49,13.81,Digital Services,M_5255,AmazonCloud,New York
TX_015863,CH_0999,2026-02-16 00:53:59,222.66,Retail,M_3476,MacyShop,Chicago
TX_014578,CH_0734,2026-02-16 01:06:10,57.27,Entertainment,M_4235,TicketMaster,Dallas
TX_016916,CH_0527,2026-02-16 01:12:55,121.91,Digital Services,M_7752,SteamGames,San Antonio
TX_000236,CH_0134,2026-02-16 01:15:36,239.3,Retail,M_3476,MacyShop,Phoenix
TX_010968,CH_0002,2026-02-16 01:26:42,7.34,Entertainment,M_8473,SpotifyMusic,Dallas
TX_000776,CH_0401,2026-02-16 01:29:05,84.9,Retail,M_0439,WalmartDirect,Phoenix
TX_012420,CH_0376,2026-02-16 01:44:52,281.53,Gas/Travel,M_8105,DeltaAir,Houston
TX_007657,CH_0686,2026-02-16 02:03:07,213.97,Entertainment,M_9172,NetflixInc,Houston
TX_014883,CH_0800,2026-02-16 02:07:22,293.09,Retail,M_0750,NordstromStyle,Dallas
TX_019681,CH_0261,2026-02-16 02:32:09,228.71,Gas/Travel,M_0100,UberRide,Philadelphia
TX_000010,CH_0041,2026-02-16 02:42:57,276.43,Gas/Travel,M_9191,ChevronStation,San Antonio
TX_014960,CH_0129,2026-02-16 02:43:19,284.83,Gas/Travel,M_6552,ShellGas,Philadelphia
TX_005180,CH_0637,2026-02-16 02:50:22,44.27,Entertainment,M_1632,AMCTheaters,San Antonio
TX_003779,CH_0531,2026-02-16 03:10:13,279.59,Gas/Travel,M_0100,UberRide,Chicago
TX_004281,CH_0943,2026-02-16 03:11:45,259.19,Entertainment,M_8473,SpotifyMusic,San Jose
TX_011083,CH_0649,2026-02-16 03:20:40,20.83,Retail,M_0439,WalmartDirect,Houston
TX_015831,CH_0596,2026-02-16 03:27:44,77.65,Digital Services,M_7665,GooglePlay,Philadelphia
TX_003865,CH_0076,2026-02-16 03:30:03,239.74,Digital Services,M_7752,SteamGames,San Diego
TX_005053,CH_0735,2026-02-16 03:33:05,143.42,Digital Services,M_7665,GooglePlay,Philadelphia
TX_008624,CH_0084,2026-02-16 03:34:49,59.69,Retail,M_3476,MacyShop,San Jose
TX_013571,CH_0275,2026-02-16 03:35:40,64.87,Retail,M_0439,WalmartDirect,Chicago
TX_018687,CH_0163,2026-02-16 03:38:57,284.31,Retail,M_6055,TargetRun,New York
TX_002626,CH_0025,2026-02-16 03:41:41,162.47,Grocery,M_3462,SuperSaver,Chicago
TX_000806,CH_0944,2026-02-16 03:43:09,113.44,Digital Services,M_7752,SteamGames,Phoenix
TX_012329,CH_0090,2026-02-16 04:01:18,234.42,Entertainment,M_8473,SpotifyMusic,Phoenix
TX_007071,CH_0283,2026-02-16 04:10:05,176.2,Grocery,M_9638,DailyGrocer,Phoenix
TX_015340,CH_0157,2026-02-16 04:23:38,227.24,Entertainment,M_1632,AMCTheaters,San Jose
TX_011000,CH_0234,2026-02-16 04:29:20,14.99,Grocery,M_8505,FreshMart,San Diego
TX_011127,CH_0829,2026-02-16 04:47:09,196.52,Entertainment,M_1632,AMCTheaters,Los Angeles
TX_014119,CH_0175,2026-02-16 04:55:36,38.27,Gas/Travel,M_0100,UberRide,New York
TX_006427,CH_0561,2026-02-16 05:02:37,29.7,Entertainment,M_1632,AMCTheaters,Houston
TX_001425,CH_0911,2026-02-16 05:18:04,188.93,Digital Services,M_5656,AppleStore,Phoenix
TX_018744,CH_0036,2026-02-16 05:41:07,83.73,Retail,M_6055,TargetRun,Phoenix
TX_015269,CH_0777,2026-02-16 05:50:16,142.59,Entertainment,M_4235,TicketMaster,San Diego
TX_002032,CH_0744,2026-02-16 06:25:17,163.51,Retail,M_6055,TargetRun,San Jose
TX_010864,CH_0007,2026-02-16 06:29:38,281.32,Retail,M_0439,WalmartDirect,Houston
TX_017938,CH_0483,2026-02-16 06:57:12,7.77,Digital Services,M_7665,GooglePlay,San Antonio
TX_007839,CH_0280,2026-02-16 07:16:47,175.59,Grocery,M_8505,FreshMart,Philadelphia
TX_018398,CH_0469,2026-02-16 07:17:05,16.59,Digital Services,M_5255,AmazonCloud,Los Angeles
TX_019240,CH_0563,2026-02-16 07:28:56,8.55,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_001603,CH_0807,2026-02-16 07:29:45,210.78,Retail,M_3476,MacyShop,San Jose
TX_002244,CH_0298,2026-02-16 07:30:44,281.59,Gas/Travel,M_8105,DeltaAir,Houston
TX_005121,CH_0519,2026-02-16 07:45:54,19.56,Entertainment,M_8473,SpotifyMusic,San Diego
TX_013086,CH_0343,2026-02-16 08:07:57,74.62,Retail,M_0750,NordstromStyle,Phoenix
TX_004611,CH_0487,2026-02-16 08:25:16,155.51,Gas/Travel,M_6552,ShellGas,San Jose
TX_015929,CH_0426,2026-02-16 08:29:56,224.96,Grocery,M_8505,FreshMart,Houston
TX_001564,CH_0144,2026-02-16 09:04:06,46.96,Grocery,M_3462,SuperSaver,Chicago
TX_DUP_023430,CH_0075,2026-02-16 09:08:23,74.93,Entertainment,M_1111,NetflixInc,Philadelphia
TX_006074,CH_0284,2026-02-16 09:08:30,186.44,Digital Services,M_5255,AmazonCloud,San Diego
TX_DUP_023431,CH_0075,2026-02-16 09:10:23,74.93,Entertainment,M_1111,NetflixInc,Philadelphia
TX_019142,CH_0453,2026-02-16 09:11:10,159.73,Grocery,M_1888,WholeFoodsCo,San Antonio
TX_004221,CH_0131,2026-02-16 09:36:01,88.2,Digital Services,M_5255,AmazonCloud,Chicago
TX_009112,CH_0513,2026-02-16 09:36:35,25.81,Grocery,M_9638,DailyGrocer,New York
TX_008399,CH_0690,2026-02-16 09:49:32,234.82,Digital Services,M_5656,AppleStore,San Antonio
TX_001114,CH_0802,2026-02-16 09:56:24,215.38,Grocery,M_9638,DailyGrocer,Philadelphia
TX_002021,CH_0495,2026-02-16 09:57:27,31.62,Gas/Travel,M_0100,UberRide,Los Angeles
TX_004665,CH_0562,2026-02-16 10:02:23,226.56,Retail,M_6055,TargetRun,San Diego
TX_015453,CH_0367,2026-02-16 10:31:18,246.01,Grocery,M_9638,DailyGrocer,Los Angeles
TX_016576,CH_0446,2026-02-16 10:36:16,251.27,Retail,M_0439,WalmartDirect,San Diego
TX_010205,CH_0391,2026-02-16 11:00:19,60.24,Grocery,M_3462,SuperSaver,Chicago
TX_000685,CH_0429,2026-02-16 11:00:33,115.14,Digital Services,M_7752,SteamGames,Chicago
TX_012256,CH_0195,2026-02-16 11:02:49,118.46,Digital Services,M_7665,GooglePlay,Chicago
TX_010915,CH_0097,2026-02-16 11:02:56,133.88,Grocery,M_9638,DailyGrocer,Phoenix
TX_004234,CH_0104,2026-02-16 11:29:27,137.87,Gas/Travel,M_8105,DeltaAir,New York
TX_011846,CH_0486,2026-02-16 11:30:02,240.89,Entertainment,M_9172,NetflixInc,Chicago
TX_000530,CH_0599,2026-02-16 11:38:56,190.43,Digital Services,M_5656,AppleStore,New York
TX_012648,CH_0658,2026-02-16 11:40:08,188.86,Digital Services,M_7665,GooglePlay,Dallas
TX_009655,CH_0768,2026-02-16 11:41:53,243.58,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_002071,CH_0883,2026-02-16 12:20:00,86.91,Grocery,M_9638,DailyGrocer,New York
TX_001126,CH_0155,2026-02-16 12:24:35,26.06,Digital Services,M_7752,SteamGames,Phoenix
TX_004783,CH_0094,2026-02-16 12:26:58,248.69,Grocery,M_9638,DailyGrocer,Los Angeles
TX_009034,CH_0881,2026-02-16 12:44:53,212.37,Grocery,M_3462,SuperSaver,San Antonio
TX_000495,CH_0473,2026-02-16 12:51:03,132.59,Digital Services,M_7752,SteamGames,Chicago
TX_014788,CH_0394,2026-02-16 12:56:49,182.88,Retail,M_0750,NordstromStyle,San Antonio
TX_006573,CH_0904,2026-02-16 12:59:31,89.06,Entertainment,M_8473,SpotifyMusic,San Antonio
TX_017967,CH_0359,2026-02-16 13:40:53,230.42,Digital Services,M_5255,AmazonCloud,San Jose
TX_003019,CH_0087,2026-02-16 13:53:07,238.34,Digital Services,M_5656,AppleStore,Phoenix
TX_007348,CH_0184,2026-02-16 14:44:06,268.08,Entertainment,M_9172,NetflixInc,San Antonio
TX_016703,CH_0733,2026-02-16 14:59:45,27.83,Digital Services,M_7752,SteamGames,Los Angeles
TX_016974,CH_0821,2026-02-16 15:00:21,55.32,Digital Services,M_7665,GooglePlay,Dallas
TX_000779,CH_0957,2026-02-16 15:01:43,263.24,Retail,M_0439,WalmartDirect,Phoenix
TX_003137,CH_0060,2026-02-16 15:18:33,224.14,Gas/Travel,M_9191,ChevronStation,Dallas
TX_014145,CH_0073,2026-02-16 15:23:58,7.59,Retail,M_3476,MacyShop,Los Angeles
TX_007310,CH_0438,2026-02-16 15:30:20,10.64,Entertainment,M_4235,TicketMaster,Houston
TX_013493,CH_0553,2026-02-16 16:10:06,218.69,Entertainment,M_9172,NetflixInc,Houston
TX_018608,CH_0096,2026-02-16 16:10:44,201.12,Entertainment,M_8473,SpotifyMusic,San Antonio
TX_013178,CH_0199,2026-02-16 16:17:23,260.28,Gas/Travel,M_6552,ShellGas,Phoenix
TX_007260,CH_0752,2026-02-16 16:18:54,137.23,Grocery,M_3462,SuperSaver,San Antonio
TX_010044,CH_0585,2026-02-16 16:19:41,70.71,Entertainment,M_1632,AMCTheaters,Dallas
TX_009279,CH_0699,2026-02-16 16:31:53,265.99,Gas/Travel,M_8105,DeltaAir,New York
TX_014058,CH_0590,2026-02-16 16:32:47,298.01,Grocery,M_9638,DailyGrocer,Philadelphia
TX_015425,CH_0302,2026-02-16 16:45:43,124.09,Grocery,M_9638,DailyGrocer,Los Angeles
TX_013724,CH_0693,2026-02-16 17:12:03,126.11,Digital Services,M_7752,SteamGames,Philadelphia
TX_013859,CH_0020,2026-02-16 17:17:23,276.21,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_018903,CH_0078,2026-02-16 17:20:49,196.46,Entertainment,M_9172,NetflixInc,Los Angeles
TX_019449,CH_0076,2026-02-16 17:29:39,22.63,Grocery,M_9638,DailyGrocer,San Diego
TX_001550,CH_0109,2026-02-16 17:51:35,5.67,Grocery,M_1888,WholeFoodsCo,Chicago
TX_012081,CH_0337,2026-02-16 17:53:55,283.83,Gas/Travel,M_6552,ShellGas,San Antonio
TX_008555,CH_0257,2026-02-16 18:00:37,277.7,Gas/Travel,M_9191,ChevronStation,Houston
TX_001869,CH_0810,2026-02-16 18:02:49,71.08,Retail,M_3476,MacyShop,Los Angeles
TX_006909,CH_0375,2026-02-16 18:05:08,257.24,Grocery,M_3462,SuperSaver,Los Angeles
TX_002213,CH_0485,2026-02-16 18:14:49,168.72,Retail,M_3476,MacyShop,Phoenix
TX_009269,CH_0362,2026-02-16 18:23:29,13.51,Entertainment,M_9172,NetflixInc,Phoenix
TX_004303,CH_0905,2026-02-16 18:27:46,140.83,Gas/Travel,M_6552,ShellGas,Dallas
TX_017504,CH_0740,2026-02-16 18:32:42,42.43,Retail,M_0750,NordstromStyle,New York
TX_005663,CH_0631,2026-02-16 18:37:00,270.59,Digital Services,M_5255,AmazonCloud,Dallas
TX_006863,CH_0815,2026-02-16 18:40:12,164.69,Entertainment,M_1632,AMCTheaters,San Jose
TX_005027,CH_0165,2026-02-16 18:46:17,70.58,Gas/Travel,M_0100,UberRide,Philadelphia
TX_006018,CH_0727,2026-02-16 18:56:38,67.79,Retail,M_3476,MacyShop,Dallas
TX_000025,CH_0970,2026-02-16 19:00:24,266.84,Entertainment,M_9172,NetflixInc,San Jose
TX_013187,CH_0573,2026-02-16 19:05:33,170.66,Retail,M_0750,NordstromStyle,Philadelphia
TX_018450,CH_0256,2026-02-16 19:09:45,188.66,Digital Services,M_7752,SteamGames,Houston
TX_018929,CH_0701,2026-02-16 19:23:29,161.26,Gas/Travel,M_8105,DeltaAir,Houston
TX_011896,CH_0658,2026-02-16 19:33:25,158.22,Grocery,M_1888,WholeFoodsCo,Philadelphia
TX_016730,CH_0742,2026-02-16 19:39:38,104.49,Grocery,M_8505,FreshMart,Phoenix
TX_019383,CH_0767,2026-02-16 19:57:13,237.87,Digital Services,M_7752,SteamGames,San Antonio
TX_014054,CH_0087,2026-02-16 19:57:33,52.88,Digital Services,M_5656,AppleStore,Philadelphia
TX_012057,CH_0301,2026-02-16 19:59:59,214.45,Gas/Travel,M_9191,ChevronStation,Houston
TX_VEL_021090,CH_0223,2026-02-16 20:10:11,82.3,Digital Services,M_9999,SteamGames,San Antonio
TX_017902,CH_0911,2026-02-16 20:10:26,185.48,Grocery,M_3462,SuperSaver,Philadelphia
TX_VEL_021091,CH_0223,2026-02-16 20:10:56,82.7,Digital Services,M_9999,SteamGames,San Antonio
TX_VEL_021092,CH_0223,2026-02-16 20:11:41,134.07,Digital Services,M_9999,SteamGames,San Antonio
TX_VEL_021093,CH_0223,2026-02-16 20:12:26,143.84,Digital Services,M_9999,SteamGames,San Antonio
TX_001333,CH_0548,2026-02-16 20:13:42,37.75,Entertainment,M_8473,SpotifyMusic,Dallas
TX_006688,CH_0767,2026-02-16 20:27:27,6.13,Digital Services,M_7752,SteamGames,New York
TX_LMT_026039,CH_0483,2026-02-16 20:30:39,501.77,Gas/Travel,M_8888,DeltaAir,Chicago
TX_000934,CH_0374,2026-02-16 20:57:49,195.19,Grocery,M_8505,FreshMart,Dallas
TX_003653,CH_0901,2026-02-16 21:01:52,124.33,Grocery,M_8505,FreshMart,San Diego
TX_005346,CH_0811,2026-02-16 21:16:01,42.13,Entertainment,M_4235,TicketMaster,San Jose
TX_004167,CH_0175,2026-02-16 21:31:37,160.03,Digital Services,M_7665,GooglePlay,San Jose
TX_005158,CH_0120,2026-02-16 21:42:29,12.22,Digital Services,M_7665,GooglePlay,Dallas
TX_015375,CH_0082,2026-02-16 21:42:40,26.26,Digital Services,M_7665,GooglePlay,Philadelphia
TX_011763,CH_0013,2026-02-16 21:54:17,296.1,Gas/Travel,M_0100,UberRide,Chicago
TX_001720,CH_0098,2026-02-16 22:09:44,77.04,Entertainment,M_8473,SpotifyMusic,Chicago
TX_012791,CH_0209,2026-02-16 22:20:15,180.58,Grocery,M_8505,FreshMart,Phoenix
TX_010538,CH_0545,2026-02-16 22:29:25,257.89,Grocery,M_1888,WholeFoodsCo,Dallas
TX_016373,CH_0393,2026-02-16 22:33:14,8.65,Retail,M_6055,TargetRun,San Diego
TX_017330,CH_0768,2026-02-16 22:47:02,297.26,Grocery,M_3462,SuperSaver,San Antonio
TX_016558,CH_0708,2026-02-16 23:07:42,27.63,Retail,M_0750,NordstromStyle,Philadelphia
TX_VEL_021220,CH_0438,2026-02-16 23:09:46,91.53,Digital Services,M_9999,SteamGames,New York
TX_VEL_021221,CH_0438,2026-02-16 23:10:31,132.07,Digital Services,M_9999,SteamGames,New York
TX_VEL_021222,CH_0438,2026-02-16 23:11:16,132.29,Digital Services,M_9999,SteamGames,New York
TX_VEL_021223,CH_0438,2026-02-16 23:12:01,138.46,Digital Services,M_9999,SteamGames,New York
TX_012835,CH_0913,2026-02-16 23:21:30,105.95,Digital Services,M_5255,AmazonCloud,San Diego
TX_002425,CH_0918,2026-02-16 23:24:26,286.86,Entertainment,M_1632,AMCTheaters,San Antonio
TX_007743,CH_0593,2026-02-16 23:49:45,205.17,Gas/Travel,M_0100,UberRide,Houston
TX_011171,CH_0322,2026-02-16 23:50:16,83.91,Retail,M_0750,NordstromStyle,Philadelphia
TX_019037,CH_0639,2026-02-16 23:50:57,218.39,Entertainment,M_9172,NetflixInc,New York
TX_019678,CH_0481,2026-02-16 23:55:12,267.31,Digital Services,M_7752,SteamGames,Phoenix
TX_008139,CH_0991,2026-02-17 00:04:07,39.88,Gas/Travel,M_6552,ShellGas,San Diego
TX_015429,CH_0398,2026-02-17 00:09:09,119.23,Entertainment,M_9172,NetflixInc,Chicago
TX_013553,CH_0147,2026-02-17 00:15:39,61.03,Digital Services,M_7752,SteamGames,Dallas
TX_016663,CH_0159,2026-02-17 00:31:57,191.01,Gas/Travel,M_0100,UberRide,Dallas
TX_011321,CH_0328,2026-02-17 00:45:39,117.75,Gas/Travel,M_9191,ChevronStation,San Jose
TX_003844,CH_0463,2026-02-17 00:52:24,117.44,Retail,M_0750,NordstromStyle,Houston
TX_012429,CH_0129,2026-02-17 00:54:58,226.46,Grocery,M_8505,FreshMart,Phoenix
TX_VEL_020660,CH_0082,2026-02-17 01:14:32,132.45,Digital Services,M_9999,SteamGames,Phoenix
TX_VEL_020661,CH_0082,2026-02-17 01:15:17,139.99,Digital Services,M_9999,SteamGames,Phoenix
TX_001978,CH_0881,2026-02-17 01:15:47,136.77,Digital Services,M_7665,GooglePlay,Philadelphia
TX_VEL_020662,CH_0082,2026-02-17 01:16:02,141.67,Digital Services,M_9999,SteamGames,Phoenix
TX_VEL_020663,CH_0082,2026-02-17 01:16:47,137.24,Digital Services,M_9999,SteamGames,Phoenix
TX_015368,CH_0060,2026-02-17 01:21:29,133.93,Grocery,M_3462,SuperSaver,Los Angeles
TX_018027,CH_0051,2026-02-17 01:37:47,155.01,Digital Services,M_5656,AppleStore,Dallas
TX_015680,CH_0995,2026-02-17 02:01:04,257.34,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_008633,CH_0007,2026-02-17 02:06:07,80.13,Gas/Travel,M_9191,ChevronStation,San Diego
TX_006719,CH_0730,2026-02-17 02:20:09,20.73,Retail,M_0439,WalmartDirect,San Antonio
TX_004058,CH_0817,2026-02-17 02:37:31,290.1,Entertainment,M_8473,SpotifyMusic,Houston
TX_014075,CH_0749,2026-02-17 03:05:02,231.75,Digital Services,M_5255,AmazonCloud,Houston
TX_015439,CH_0312,2026-02-17 03:06:30,27.9,Gas/Travel,M_8105,DeltaAir,San Diego
TX_018494,CH_0735,2026-02-17 03:27:36,162.16,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_003133,CH_0071,2026-02-17 03:33:22,144.92,Grocery,M_9638,DailyGrocer,San Diego
TX_000376,CH_0689,2026-02-17 03:36:20,162.26,Entertainment,M_8473,SpotifyMusic,Phoenix
TX_004173,CH_0588,2026-02-17 03:37:12,207.87,Gas/Travel,M_8105,DeltaAir,Houston
TX_016443,CH_0539,2026-02-17 03:49:36,127.12,Retail,M_3476,MacyShop,San Diego
TX_011091,CH_0123,2026-02-17 03:53:46,34.95,Grocery,M_9638,DailyGrocer,Phoenix
TX_013419,CH_0158,2026-02-17 03:55:12,119.9,Digital Services,M_7752,SteamGames,Houston
TX_002482,CH_0349,2026-02-17 04:16:45,251.87,Digital Services,M_5656,AppleStore,San Jose
TX_005988,CH_0451,2026-02-17 04:21:56,72.8,Grocery,M_3462,SuperSaver,Chicago
TX_002095,CH_0004,2026-02-17 04:54:39,163.03,Entertainment,M_9172,NetflixInc,Los Angeles
TX_000977,CH_0887,2026-02-17 05:03:59,281.12,Digital Services,M_7665,GooglePlay,San Jose
TX_015510,CH_0121,2026-02-17 05:14:34,254.67,Retail,M_0750,NordstromStyle,New York
TX_003192,CH_0285,2026-02-17 05:42:19,135.15,Retail,M_0439,WalmartDirect,Phoenix
TX_LMT_026053,CH_0104,2026-02-17 05:43:08,529.42,Gas/Travel,M_8888,DeltaAir,Philadelphia
TX_002364,CH_0125,2026-02-17 06:04:16,94.55,Retail,M_0750,NordstromStyle,Los Angeles
TX_006673,CH_0311,2026-02-17 06:10:00,52.07,Gas/Travel,M_9191,ChevronStation,Houston
TX_000182,CH_0582,2026-02-17 06:24:04,277.4,Entertainment,M_9172,NetflixInc,Philadelphia
TX_001148,CH_0913,2026-02-17 06:30:15,195.87,Grocery,M_1888,WholeFoodsCo,San Jose
TX_001859,CH_0028,2026-02-17 06:36:06,77.42,Gas/Travel,M_6552,ShellGas,San Jose
TX_016888,CH_0849,2026-02-17 06:36:26,252.65,Grocery,M_9638,DailyGrocer,Dallas
TX_011743,CH_0269,2026-02-17 06:36:39,46.17,Entertainment,M_8473,SpotifyMusic,New York
TX_015629,CH_0634,2026-02-17 06:55:41,85.9,Retail,M_3476,MacyShop,San Diego
TX_006705,CH_0227,2026-02-17 07:00:59,160.88,Digital Services,M_5656,AppleStore,Chicago
TX_010557,CH_0755,2026-02-17 07:07:40,236.17,Digital Services,M_5255,AmazonCloud,Chicago
TX_001213,CH_0659,2026-02-17 07:08:09,91.44,Entertainment,M_1632,AMCTheaters,Chicago
TX_017924,CH_0916,2026-02-17 07:13:37,23.17,Digital Services,M_5656,AppleStore,San Jose
TX_004419,CH_0773,2026-02-17 07:18:01,145.44,Grocery,M_9638,DailyGrocer,Dallas
TX_013965,CH_0838,2026-02-17 07:30:00,248.91,Gas/Travel,M_6552,ShellGas,Los Angeles
TX_002434,CH_0469,2026-02-17 08:01:20,34.97,Retail,M_3476,MacyShop,San Diego
TX_015473,CH_0111,2026-02-17 08:03:30,218.4,Grocery,M_3462,SuperSaver,New York
TX_017636,CH_0285,2026-02-17 08:20:13,128.66,Gas/Travel,M_6552,ShellGas,Los Angeles
TX_012087,CH_0995,2026-02-17 08:20:43,57.36,Retail,M_0439,WalmartDirect,Houston
TX_DUP_023510,CH_0068,2026-02-17 08:30:47,70.91,Entertainment,M_1111,NetflixInc,San Antonio
TX_DUP_023511,CH_0068,2026-02-17 08:32:47,70.91,Entertainment,M_1111,NetflixInc,San Antonio
TX_010776,CH_0047,2026-02-17 08:34:22,275.95,Grocery,M_1888,WholeFoodsCo,San Diego
TX_008778,CH_0988,2026-02-17 09:03:11,168.72,Grocery,M_8505,FreshMart,Philadelphia
TX_011422,CH_0602,2026-02-17 09:05:51,28.48,Retail,M_0750,NordstromStyle,Dallas
TX_018639,CH_0491,2026-02-17 09:07:34,245.83,Gas/Travel,M_0100,UberRide,Houston
TX_007007,CH_0260,2026-02-17 09:23:19,62.62,Digital Services,M_5255,AmazonCloud,Dallas
TX_011639,CH_0656,2026-02-17 09:31:09,61.13,Digital Services,M_5255,AmazonCloud,San Jose
TX_002335,CH_0473,2026-02-17 09:56:30,50.3,Entertainment,M_4235,TicketMaster,San Diego
TX_005303,CH_0251,2026-02-17 10:18:45,151.61,Grocery,M_1888,WholeFoodsCo,Dallas
TX_003500,CH_0065,2026-02-17 10:25:29,215.47,Gas/Travel,M_8105,DeltaAir,San Jose
TX_015690,CH_0339,2026-02-17 10:27:02,126.6,Digital Services,M_7752,SteamGames,Phoenix
TX_012556,CH_0218,2026-02-17 10:29:45,123.85,Grocery,M_3462,SuperSaver,Houston
TX_004587,CH_0677,2026-02-17 11:01:51,131.15,Gas/Travel,M_8105,DeltaAir,New York
TX_004560,CH_0379,2026-02-17 11:04:36,195.46,Grocery,M_3462,SuperSaver,San Diego
TX_014193,CH_0056,2026-02-17 11:07:09,171.65,Grocery,M_1888,WholeFoodsCo,San Diego
TX_017615,CH_0546,2026-02-17 11:07:42,265.64,Grocery,M_8505,FreshMart,Philadelphia
TX_017641,CH_0504,2026-02-17 11:08:15,233.48,Retail,M_0750,NordstromStyle,Philadelphia
